Microtomarctus conferta,species,20.43,15.97,18.2
Canidae,family,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Desmocyon thomsoni,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Desmocyon matthewi,species,20.43,15.97,18.2
Desmocyon matthewi,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Phlaocyon marslandensis,species,20.43,15.97,18.2
Desmocyon matthewi,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Cynarctoides emryi,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Phlaocyon marslandensis,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Phlaocyon marslandensis,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Paracynarctus sinclairi,species,20.43,15.97,18.2
Euoplocyon brachygnathus,species,20.43,15.97,18.2
Psalidocyon marianae,species,20.43,15.97,18.2
Microtomarctus conferta,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Tomarctus brevirostris,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Tomarctus brevirostris,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Phlaocyon leucosteus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Leptocyon leidyi,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Paracynarctus sinclairi,species,20.43,15.97,18.2
Microtomarctus conferta,species,20.43,15.97,18.2
Tomarctus brevirostris,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Cynarctoides acridens,species,15.97,13.6,14.785
Paracynarctus sinclairi,species,15.97,13.6,14.785
Tomarctus hippophaga,species,15.97,13.6,14.785
Cynarctoides acridens,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Phlaocyon yatkolai,species,20.43,15.97,18.2
Desmocyon thomsoni,species,20.43,15.97,18.2
Phlaocyon leucosteus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Desmocyon thomsoni,species,20.43,15.97,18.2
Aelurodon asthenostylus,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Osbornodon fricki,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Borophaginae,subfamily,20.43,15.97,18.2
Canidae,family,20.43,15.97,18.2
Paracynarctus sinclairi,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Euoplocyon brachygnathus,species,20.43,15.97,18.2
Psalidocyon marianae,species,20.43,15.97,18.2
Desmocyon matthewi,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Metatomarctus canavus,species,20.43,15.97,18.2
Desmocyon thomsoni,species,20.43,15.97,18.2
Phlaocyon leucosteus,species,20.43,15.97,18.2
Osbornodon brachypus,species,20.43,15.97,18.2
Desmocyon thomsoni,species,20.43,15.97,18.2
Microtomarctus conferta,species,20.43,15.97,18.2
Tomarctus brevirostris,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Protomarctus optatus,species,20.43,15.97,18.2
Epicyon haydeni,species,20.43,15.97,18.2
Microtomarctus conferta,species,20.43,15.97,18.2
Tomarctus hippophaga,species,20.43,15.97,18.2
Tomarctus brevirostris,species,20.43,15.97,18.2
Ectopocynus simplicidens,species,20.43,15.97,18.2
Cynarctoides acridens,species,20.43,15.97,18.2
Cynarctoides emryi,species,20.43,15.97,18.2
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Leptocyon vafer,species,15.97,13.6,14.785
Borophaginae,subfamily,15.97,13.6,14.785
Aelurodon,genus,15.97,13.6,14.785
Borophaginae,subfamily,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Aelurodon ferox,species,23.03,5.333,14.1815
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Carpocyon limosus,species,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Borophagus hilli,species,10.3,4.9,7.6000000000000005
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Borophaginae,subfamily,23.03,5.333,14.1815
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Canidae,family,13.6,10.3,11.95
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon,genus,10.3,4.9,7.6000000000000005
Carpocyon robustus,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon haydeni,species,23.03,5.333,14.1815
Paratomarctus euthos,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon mcgrewi,species,15.97,13.6,14.785
Epicyon saevus,species,13.6,10.3,11.95
Borophaginae,subfamily,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Leptocyon matthewi,species,13.6,10.3,11.95
Leptocyon matthewi,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Epicyon saevus,species,13.6,4.9,9.25
Carpocyon compressus,species,15.97,10.3,13.135000000000002
Aelurodon taxoides,species,23.03,5.333,14.1815
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Aelurodon stirtoni,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Leptocyon vafer,species,23.03,5.333,14.1815
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Vulpes stenognathus,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,13.6,4.9,9.25
Paratomarctus euthos,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,4.9,9.25
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon taxoides,species,23.03,5.333,14.1815
Borophagus secundus,species,23.03,5.333,14.1815
Aelurodon taxoides,species,13.6,10.3,11.95
Cynarctus,genus,13.6,10.3,11.95
Borophagus hilli,species,10.3,4.9,7.6000000000000005
Caninae,subfamily,10.3,4.9,7.6000000000000005
Caninae,subfamily,23.03,5.333,14.1815
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Vulpes stenognathus,species,10.3,4.9,7.6000000000000005
Cynarctus crucidens,species,23.03,5.333,14.1815
Borophaginae,subfamily,13.6,10.3,11.95
Leptocyon vafer,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Carpocyon compressus,species,15.97,10.3,13.135000000000002
Paratomarctus euthos,species,23.03,5.333,14.1815
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon stirtoni,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon,genus,15.97,13.6,14.785
Leptocyon,genus,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Aelurodon mcgrewi,species,15.97,13.6,14.785
Canis ferox,species,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,13.6,10.3,11.95
Caninae,subfamily,13.6,10.3,11.95
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,4.9,9.25
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Aelurodon,genus,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Epicyon haydeni,species,13.6,10.3,11.95
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon webbi,species,13.6,10.3,11.95
Aelurodon taxoides,species,23.03,5.333,14.1815
Paratomarctus euthos,species,15.97,10.3,13.135000000000002
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Aelurodon mcgrewi,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Leptocyon vafer,species,13.6,10.3,11.95
Epicyon,genus,10.3,4.9,7.6000000000000005
Aelurodon stirtoni,species,13.6,10.3,11.95
Borophaginae,subfamily,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Tomarctus hippophaga,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Aelurodon ferox,species,15.97,13.6,14.785
Epicyon haydeni,species,23.03,5.333,14.1815
Borophagus,genus,10.3,4.9,7.6000000000000005
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,4.9,9.25
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Paratomarctus euthos,species,13.6,10.3,11.95
Aelurodon stirtoni,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Aelurodon taxoides,species,23.03,5.333,14.1815
Aelurodon,genus,13.6,4.9,9.25
Borophaginae,subfamily,13.6,10.3,11.95
Leptocyon,genus,15.97,10.3,13.135000000000002
Aelurodon ferox,species,23.03,5.333,14.1815
Aelurodon taxoides,species,13.6,4.9,9.25
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Borophagus pugnator,species,23.03,5.333,14.1815
Epicyon saevus,species,13.6,10.3,11.95
Epicyon,genus,13.6,10.3,11.95
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Aelurodon,genus,15.97,13.6,14.785
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Canis,genus,10.3,4.9,7.6000000000000005
Epicyon saevus,species,13.6,10.3,11.95
Microtomarctus conferta,species,15.97,13.6,14.785
Tomarctus brevirostris,species,15.97,13.6,14.785
Aelurodon asthenostylus,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Carpocyon,genus,15.97,13.6,14.785
Borophaginae,subfamily,15.97,13.6,14.785
Leptocyon,genus,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,23.03,5.333,14.1815
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Cynarctus voorhiesi,species,13.6,10.3,11.95
Aelurodon stirtoni,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Leptocyon,genus,13.6,10.3,11.95
Borophaginae,subfamily,13.6,10.3,11.95
Leptocyon vafer,species,15.97,13.6,14.785
Leptocyon,genus,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Borophaginae,subfamily,15.97,13.6,14.785
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Vulpes stenognathus,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Borophaginae,subfamily,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Leptocyon vafer,species,15.97,13.6,14.785
Borophaginae,subfamily,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Borophaginae,subfamily,13.6,10.3,11.95
Canidae,family,15.97,10.3,13.135000000000002
Epicyon haydeni,species,13.6,4.9,9.25
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Cynarctus voorhiesi,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Aelurodon ferox,species,15.97,13.6,14.785
Epicyon saevus,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,4.9,9.25
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Cynarctus voorhiesi,species,13.6,10.3,11.95
Aelurodon ferox,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Vulpes,genus,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon,genus,10.3,4.9,7.6000000000000005
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon ferox,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Canidae,family,13.6,4.9,9.25
Aelurodon ferox,species,15.97,10.3,13.135000000000002
Carpocyon compressus,species,15.97,10.3,13.135000000000002
Aelurodon ferox,species,23.03,5.333,14.1815
Paratomarctus temerarius,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Epicyon haydeni,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,4.9,9.25
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,23.03,5.333,14.1815
Aelurodon taxoides,species,23.03,5.333,14.1815
Paratomarctus euthos,species,23.03,5.333,14.1815
Cynarctus crucidens,species,23.03,5.333,14.1815
Aelurodon ferox,species,15.97,13.6,14.785
Paratomarctus temerarius,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,23.03,5.333,14.1815
Epicyon haydeni,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,4.9,9.25
Aelurodon,genus,13.6,4.9,9.25
Borophaginae,subfamily,13.6,4.9,9.25
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Vulpes stenognathus,species,10.3,4.9,7.6000000000000005
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Vulpes stenognathus,species,13.6,4.9,9.25
Paratomarctus euthos,species,15.97,10.3,13.135000000000002
Epicyon saevus,species,23.03,5.333,14.1815
Epicyon haydeni,species,23.03,5.333,14.1815
Epicyon saevus,species,13.6,10.3,11.95
Leptocyon,genus,23.03,5.333,14.1815
Canis,genus,10.3,1.8,6.050000000000001
Vulpes,genus,10.3,1.8,6.050000000000001
Borophagus,genus,10.3,1.8,6.050000000000001
Aelurodon taxoides,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Aelurodon taxoides,species,10.3,4.9,7.6000000000000005
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Cynarctus crucidens,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Aelurodon,genus,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon mcgrewi,species,23.03,5.333,14.1815
Eucyon davisi,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Aelurodon mcgrewi,species,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,4.9,9.25
Aelurodon,genus,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Cynarctus saxatilis,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,4.9,9.25
Epicyon saevus,species,13.6,4.9,9.25
Canis lepophagus,species,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Vulpes,genus,10.3,4.9,7.6000000000000005
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon mcgrewi,species,15.97,13.6,14.785
Epicyon haydeni,species,23.03,5.333,14.1815
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Canidae,family,23.03,5.333,14.1815
Borophaginae,subfamily,13.6,10.3,11.95
Carpocyon compressus,species,23.03,5.333,14.1815
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Borophaginae,subfamily,23.03,5.333,14.1815
Epicyon saevus,species,23.03,5.333,14.1815
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon mcgrewi,species,15.97,13.6,14.785
Epicyon aelurodontoides,species,10.3,4.9,7.6000000000000005
Aelurodon ferox,species,23.03,5.333,14.1815
Canidae,family,23.03,5.333,14.1815
Aelurodon stirtoni,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Aelurodon mcgrewi,species,15.97,13.6,14.785
Aelurodon stirtoni,species,13.6,10.3,11.95
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Epicyon saevus,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Carpocyon webbi,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,10.3,13.135000000000002
Paratomarctus temerarius,species,13.6,4.9,9.25
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Epicyon saevus,species,23.03,5.333,14.1815
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Paratomarctus temerarius,species,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon mcgrewi,species,15.97,13.6,14.785
Carpocyon compressus,species,15.97,13.6,14.785
Cynarctus saxatilis,species,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Borophaginae,subfamily,15.97,13.6,14.785
Aelurodon ferox,species,15.97,13.6,14.785
Cynarctus,genus,15.97,13.6,14.785
Leptocyon vafer,species,15.97,13.6,14.785
Epicyon haydeni,species,23.03,5.333,14.1815
Borophaginae,subfamily,15.97,10.3,13.135000000000002
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Canidae,family,13.6,10.3,11.95
Leptocyon,genus,15.97,13.6,14.785
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Carpocyon robustus,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,23.03,5.333,14.1815
Aelurodon taxoides,species,13.6,10.3,11.95
Aelurodon ferox,species,15.97,13.6,14.785
Aelurodon ferox,species,13.6,10.3,11.95
Carpocyon webbi,species,13.6,10.3,11.95
Cynarctus crucidens,species,13.6,10.3,11.95
Aelurodon taxoides,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Canidae,family,13.6,10.3,11.95
Borophaginae,subfamily,13.6,10.3,11.95
Aelurodon taxoides,species,23.03,5.333,14.1815
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,13.6,10.3,11.95
Paratomarctus euthos,species,13.6,10.3,11.95
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus secundus,species,10.3,4.9,7.6000000000000005
Aelurodon taxoides,species,23.03,5.333,14.1815
Borophagus hilli,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,23.03,5.333,14.1815
Phlaocyon,genus,20.43,15.97,18.2
Borophagus pugnator,species,23.03,5.333,14.1815
Borophagus hilli,species,23.03,5.333,14.1815
Epicyon haydeni,species,23.03,5.333,14.1815
Cynarctus marylandica,species,15.97,13.82,14.895
Epicyon haydeni,species,23.03,5.333,14.1815
Borophagus hilli,species,23.03,5.333,14.1815
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,10.3,4.9,7.6000000000000005
Borophagus hilli,species,10.3,4.9,7.6000000000000005
Borophagus hilli,species,23.03,5.333,14.1815
Borophagus hilli,species,5.333,3.6,4.4665
Osbornodon iamonensis,species,23.03,15.97,19.5
Epicyon haydeni,species,10.3,4.9,7.6000000000000005
Borophagus,genus,10.3,4.9,7.6000000000000005
Borophagus pugnator,species,23.03,5.333,14.1815
Borophagus,genus,10.3,4.9,7.6000000000000005
Epicyon saevus,species,13.6,10.3,11.95
Epicyon haydeni,species,13.6,10.3,11.95
